customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2999-MCLTJ,Male,0,Yes,Yes,6,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),106.69,647.03,No
9970-AZEPE,Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,105.83,6142.98,Yes
5105-PVUGF,Female,0,Yes,Yes,38,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,81.61,3103.99,No
5710-ORVPB,Female,0,No,No,12,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,60.56,726.05,Yes
1972-PMHMR,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.15,60.5,Yes
9648-RNHYK,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),29.89,19.99,Yes
7451-JBHWM,Male,1,Yes,No,7,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,99.87,691.43,Yes
7486-PSMLD,Female,0,No,No,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.33,34.63,Yes
8698-NLDVO,Male,0,No,No,43,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),101.68,4376.2,No
1684-NNIEU,Female,0,No,No,3,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),91.64,268.95,No
8365-WATYB,Female,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),30.87,132.4,Yes
7306-CYRUG,Female,0,No,No,10,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),77.45,765.13,No
3646-UXNUL,Female,0,No,No,42,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),87.82,3680.81,Yes
6436-LOSLX,Male,0,No,No,1,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,84.12,82.21,Yes
5787-CSROI,Female,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),88.11,1768.63,Yes
5185-GSWHH,Male,1,No,No,3,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),80.56,247.19,Yes
8967-EKTEO,Female,0,No,No,4,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),74.45,304.05,Yes
6270-ZLYNV,Male,0,No,No,18,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),88.3,1590.56,Yes
7574-AQMYS,Female,1,Yes,Yes,44,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),78.23,3441.42,Yes
1009-LZWOS,Female,1,No,No,8,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,74.44,589.73,Yes
2649-MSMDW,Female,1,No,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),88.63,5050.28,No
7290-UZNZB,Male,0,Yes,Yes,9,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,84.51,768.01,Yes
2533-WEUBV,Female,0,No,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,94.46,3871.1,No
4625-ISYNL,Male,0,Yes,Yes,66,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.29,5832.28,No
7305-HIJKI,Male,0,No,No,30,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),92.45,2766.03,Yes
9948-PRYIK,Male,0,Yes,Yes,11,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),74.47,816.43,No
4289-MNPFV,Male,0,Yes,Yes,9,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.08,901.5,Yes
7171-CDSXU,Male,1,Yes,Yes,72,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,96.84,6976.89,Yes
9769-HUOWR,Male,0,No,No,5,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,105.62,528.94,Yes
1195-IRZBD,Male,0,No,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Mailed check,94.71,4833.04,No
8079-VPAEC,Male,0,Yes,Yes,25,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),80.15,2009.27,Yes
2880-DRSOW,Female,0,Yes,Yes,44,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,99.4,4380.47,No
7052-KRMXD,Female,0,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),37.9,1442.67,No
5967-GNRKQ,Female,0,Yes,No,46,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),85.47,3941.2,No
9015-KCECF,Female,0,No,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.59,606.92,Yes
5575-VRMNO,Male,0,Yes,Yes,24,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Mailed check,91.69,2198.85,Yes
3851-MFGNP,Female,0,No,No,60,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,80.1,4807.28,No
1290-DKTHL,Female,0,No,No,1,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,93.13,91.75,Yes
7995-ZWQXK,Female,0,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,33.4,1176.45,Yes
4775-NGMOK,Male,0,No,No,2,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,83.71,160.01,Yes
6899-XMLEL,Female,0,No,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,94.14,4045.59,Yes
7491-SNONH,Male,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,89.41,6431.07,No
3143-QBZYI,Male,0,No,No,18,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Electronic check,90.37,1634.05,Yes
5760-UIUDZ,Male,0,No,No,23,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),95.85,2197.3,No
9276-XPWJT,Female,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),114.89,4372.16,No
1945-KIIII,Female,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),93.78,181.05,No
5800-WSPKJ,Male,0,Yes,No,2,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,81.9,158.14,Yes
4369-TGGLJ,Female,0,No,No,37,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,86.05,3188.03,Yes
2509-GMMQR,Male,0,Yes,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),80.37,1774.01,No
2476-LTETJ,Female,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.93,79.64,No
7090-SWILT,Female,0,No,No,46,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),77.34,3562.16,No
2179-EJGSU,Male,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,88.92,2747.79,Yes
6519-KZFAQ,Male,0,Yes,No,13,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,71.45,933.67,Yes
4201-WRMQR,Male,0,No,No,32,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,69.67,2225.4,Yes
1605-MZSXJ,Male,0,Yes,No,8,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,80.96,649.12,Yes
5289-KEGTV,Female,1,No,No,32,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,78.36,2510.85,No
6504-OEFJW,Female,0,Yes,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,36.84,2137.66,No
3905-PFGYO,Female,0,No,No,33,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),90.25,2978.23,Yes
6897-ILDNC,Male,0,Yes,No,64,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),76.75,4916.94,No
2820-QIAAX,Female,0,No,No,31,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),67.88,2110.88,No
5844-KIYGV,Female,0,No,No,8,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,67.72,535.39,Yes
4387-OQGZB,Male,1,No,No,16,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),91.82,1460.64,Yes
8975-LZKAN,Female,0,Yes,Yes,22,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),65.53,1443.57,No
6934-LGUPG,Female,0,No,No,43,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),84.39,3627.54,Yes
3320-FHLJX,Male,0,Yes,No,59,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,77.2,4545.37,Yes
1201-IJCFI,Female,0,No,No,6,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),68.52,403.81,Yes
5046-YXUTI,Male,0,Yes,No,44,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,101.63,4472.92,No
6328-QNWDS,Female,0,No,No,46,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),101.06,4650.14,No
9168-NIIAW,Male,0,No,No,12,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,103.65,1246.04,Yes
3417-KDNIK,Male,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),83.82,89.85,Yes
2483-SPWOR,Female,1,No,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,34.82,736.05,Yes
8818-DNWYA,Female,0,Yes,Yes,29,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),80.94,2342.11,Yes
1460-VEWNI,Female,0,Yes,Yes,36,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,90.35,3251.12,Yes
1579-VNNAO,Male,0,No,No,72,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),88.23,6350.54,Yes
6732-OLGXU,Female,1,Yes,Yes,29,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,71.13,2063.58,Yes
6330-NDINT,Female,0,Yes,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),33.43,1228.1,No
5963-PDJND,Male,1,No,No,6,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),68.23,400.21,No
6500-OAQPD,Female,1,Yes,No,54,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),75.06,4047.59,No
3295-WHINT,Female,1,Yes,Yes,62,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Electronic check,89.85,5575.29,Yes
4468-PYOHZ,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,100.76,100.78,Yes
7520-ZYXCX,Male,0,No,No,71,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),85.64,6078.14,Yes
8195-GEJKD,Female,0,No,No,23,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,61.15,1409.4,Yes
8394-DXQCI,Female,1,No,No,15,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),64.66,976.86,Yes
2716-JLHIR,Male,0,No,No,41,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),73.97,3032.47,No
1342-PVVLP,Female,0,No,No,12,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),66.02,785.65,Yes
4118-JHIIC,Male,1,No,No,47,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),77.37,3629.04,No
6931-UWIJX,Male,0,No,No,3,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,105.53,320.44,Yes
4471-MYTGK,Male,0,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),30.19,874.2,No
9300-UWPVT,Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),96.78,588.01,Yes
7607-KGVZA,Female,0,No,No,17,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,110.37,1875.96,No
6595-GBFRF,Male,1,No,No,17,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),96.68,1634.73,Yes
4638-NVTPW,Male,1,No,No,5,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),73.9,361.19,Yes
7984-AKESJ,Female,0,Yes,Yes,22,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.55,439.14,No
3159-DYIQO,Male,0,No,No,29,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),66.17,1915.39,Yes
9133-YADPN,Male,0,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),35.65,1174.82,No
9739-FOTOV,Male,1,Yes,Yes,12,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,107.01,1293.2,Yes
1852-IUREU,Female,1,Yes,No,17,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),80.14,1354.72,Yes
3852-DUFDL,Male,0,No,No,1,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,65.53,63.57,Yes
5395-LBMQV,Male,0,No,No,47,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),66.24,3108.88,No
9915-GMBWM,Female,0,Yes,No,29,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,81.55,2370.1,No
7889-GDCKC,Male,0,Yes,Yes,1,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),84.65,82.38,No
4714-GJHXY,Male,1,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),34.58,146.74,Yes
6479-TPQJO,Male,1,No,No,35,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,93.36,3266.24,Yes
5321-CQASU,Female,0,Yes,Yes,18,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),98.22,1759.58,Yes
1718-JCIDS,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.59,310.91,Yes
5228-EGESN,Female,0,No,No,29,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,79.41,2300.94,Yes
6201-ROMVE,Male,0,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,106.26,2444.63,No
9558-QQLAG,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,99.91,104.37,Yes
8171-OYWBK,Female,0,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Mailed check,84.37,5573.48,Yes
4749-YBLZH,Male,0,No,No,1,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),64.07,58.83,No
7923-KDVML,Female,0,Yes,Yes,9,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,85.38,778.41,Yes
4666-QHLXG,Male,0,Yes,No,3,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,70.92,208.25,Yes
6287-QZQMV,Male,0,Yes,Yes,65,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),71.78,4674.72,No
2253-RVMWB,Male,0,Yes,Yes,25,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,67.64,1696.76,No
1532-PMONN,Female,0,No,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,96.45,5301.68,Yes
7246-EMQXA,Male,0,Yes,Yes,53,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,84.93,4499.09,No
6672-ARVNI,Female,1,Yes,No,8,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,89.58,716.48,Yes
5167-EURID,Female,0,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.89,457.7,No
3227-RWIYX,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.98,273.25,Yes
4454-LJDNQ,Female,0,Yes,Yes,26,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,111.38,2889.63,No
1726-EGZHN,Female,0,Yes,Yes,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),110.43,5970.42,No
5987-FVCMZ,Female,0,No,No,46,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,74.7,3439.19,No
4426-LJQBL,Female,0,Yes,No,29,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),106.87,3097.14,Yes
7000-IAWWA,Female,0,No,No,1,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,91.59,88.03,No
3232-SNMPO,Male,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,92.08,82.75,Yes
7247-KRMQR,Female,0,Yes,Yes,24,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,78.45,1887.33,No
5188-RFMCM,Male,0,Yes,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,34.43,2108.62,No
1738-MUKVL,Female,1,No,No,39,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,93.88,3663.44,Yes
4585-JXLQD,Female,0,Yes,No,20,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),77.39,1546.51,No
8318-ZTSUV,Female,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),83.05,1002.34,Yes
7448-QUPPG,Male,1,No,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,34.75,1045.08,Yes
8843-ABGUY,Female,0,No,No,13,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),105.25,1363.29,Yes
9657-UHZVJ,Female,0,No,No,56,No,No phone service,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,56.42,3153.37,Yes
8708-PTCNE,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,29.84,2145.08,Yes
4936-CYLVW,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),32.28,41.69,No
4091-VVCBZ,Male,0,Yes,No,12,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,65.07,775.92,Yes
7221-PHTQP,Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),109.84,118.51,Yes
3574-ULSZC,Female,0,No,No,59,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),77.49,4566.6,No
3534-QHTUM,Male,0,No,No,45,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,62.61,2812.93,Yes
2827-OWLLW,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),31.77,258.0,Yes
2974-PXEVD,Male,1,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,30.65,1590.9,No
8331-IDQVL,Male,0,No,No,25,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),65.23,1630.11,No
3208-ZZTSJ,Female,0,No,No,4,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),70.67,283.67,Yes
6518-SRKVT,Female,0,No,No,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,106.35,1812.62,Yes
3341-MORWM,Female,0,Yes,No,35,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,94.89,3319.85,Yes
5328-OQUZU,Female,0,No,No,16,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),69.4,1105.52,Yes
2739-KHZPK,Female,0,Yes,No,72,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),78.14,5625.61,Yes
9349-DBRAB,Male,0,No,No,33,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),106.87,3531.03,No
5566-QCASR,Female,0,Yes,Yes,31,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),103.97,3231.18,Yes
6852-PCCDV,Male,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,89.61,265.97,Yes
5702-XNHGS,Male,0,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,37.37,2092.22,No
2299-ZOVKJ,Female,0,Yes,Yes,14,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),74.81,1047.09,No
9359-WNVWC,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),31.94,125.43,Yes
1852-HLSWE,Female,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.43,1512.99,No
3305-AACXL,Male,0,Yes,No,17,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,74.46,1263.73,No
6207-APJXR,Male,0,No,No,64,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,94.62,6060.0,No
8555-HEXLK,Male,0,Yes,Yes,3,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,81.42,251.97,Yes
